shop_name,shop_address,location
豆腐王朝(万谷慧店),华电路1号万谷慧生活广场B1层,"118.820279249,32.108779383"
肯德基(南京华电店),南京市栖霞区迈皋桥街道高家村42号3幢1-2层,"118.816545129,32.1080870021"
CoCo都可(东城荟店),仙林大学城东城汇,"116.421884701,39.938574013"
老娘舅(仙林店),仙林大学城学海路1号金鹰天地B1楼,"118.93401719,32.1093610479"
Bomber Chicken炸鸡啤酒(金源百货店),栖霞大道与迈尧路交叉口万寿金源百货2楼电梯口,"118.846822802,32.1256526081"
巴山味庄串串香主题餐厅(万寿店),进取村151号-32号,"118.849782972,32.1306371668"
金陵覆兴园,仙林大道金鹰湖滨,"118.94663975,32.1094837526"
回味鸭血粉丝汤(尧佳路店),尧佳路7号上城广场18栋18-9室,"118.882700128,32.1218629113"
CoCo都可(花园城店),中山门大街招商花园城内第2层第227商铺,"118.901546994,32.0571730349"
1點點(南邮美食广场店),学海路南邮广场美食街一层107室,"118.931409516,32.1268435006"
独一处饺子馆(仙林街道店),仙林街道文范路9号1幢103康桥圣菲商业街,"118.921473252,32.1009613441"
悠仙美地(尧化门店),尧化门邻安路社区综合楼一楼,"118.881370289,32.1179112749"
圆仔甜品,仙林大道南大和园165号5室,"118.968096027,32.1139020685"
一品大虾(仙林店),文枢东路晴天美食广场四楼,"118.920089595,32.1034817224"
古道风味 浙西土菜,万兴路39号,"118.84052673,32.119234215"
吴大龙虾,杉湖西路6-21号,"118.925983734,32.1049243275"
甜木屋(丁家庄店),丁家庄华银路19号12幢106室,"118.86475384,32.1185218356"
紫燕百味鸡(学衡路店),仙林街道学衡路5号亚东城华润苏果1楼,"118.922175817,32.1003928735"
彤德莱火锅(马群店),马群新街89号,"118.902518296,32.0591531676"
木子味中仙龙虾馆(南大和园店),栖霞街道仙林大道南大和园商业街165栋26号,"118.968630272,32.113948918"
CoCo都可(彩虹广场店),和燕路408号南京晓庄广场彩虹广场商铺1F-024,"118.826355409,32.1242474999"
甜丫丫(南大和园店),仙林大道南大和园165-36号,"118.968096027,32.1139020685"
贝尼泰迪de炸鱼薯条(金鹰湖滨天地店),仙林金鹰二期B1层,"118.928174072,32.1083667044"
龙潮美式碳烤鱼(东城汇店),文苑路东城汇4楼,"118.915192073,32.1035541116"
甜木屋(仙林店),文范路2栋101-9号,"118.924908531,32.1021471245"
江南人民公社(马群店),马群新街107号,"118.90244737,32.0601020857"
白下元宵铺,马群新街76号,"118.902158889,32.0589687019"
蜀锦香厕所串串(晓庄店),和燕路晓庄公交站台旁,"118.82048297,32.1261775072"
猫屎咖啡(东城汇店),仙林大学城文苑路8号东城汇1层,"118.915192073,32.1035541116"
贡鱼烤全鱼(晓庄彩虹广场店),彩虹广场4楼北面咕叽咕叽旁边,"114.728326209,22.9816234509"
鲜德坊饺子王(东城汇店),仙林大学城文苑路8号东城汇1层,"118.915192073,32.1035541116"
西树泡芙(万谷慧生活店),华电路1号万谷慧生活3层,"118.819881996,32.1078681216"
源香潮汕粥(晓庄彩虹广场店),和燕路408号彩虹广场4楼-014-2,"118.826355409,32.1242474999"
悦客假日酒店中餐厅,迈尧路88号,"118.848428897,32.1269874635"
京可酸菜鱼(营苑店),营苑西村18号,"118.834767156,32.110200962"
上林酒店,紫金上林苑金马路16号,"118.916604526,32.072395446"
东北炖(金鹰奥莱城店),仙林大学城学海路1号金鹰奥莱城D馆2层,"118.932666334,32.1088124297"
石榴姐火锅米线(南大和园店),南大和园商业街30号,"118.966563264,32.1120162049"
葛府家宴(迈皋桥店),迈皋桥中心小学旁华电东路146号,"118.823415989,32.1098828008"
牛哥的凉皮铺(仙林金鹰店),仙林学海路1号仙林金鹰2期负一楼,"118.933309146,32.1090730163"
