shop_name,shop_address,location
宏升韩国料理,文昌街8号,"117.009260302,39.7655624057"
蚌全面,南京大厂山畔四村28-1幢103,"118.837765095,31.3523717656"
饭晓仙豆花饭庄(美利广场店),美利广场步行街二楼,"104.75488769,31.4707878758"
比意格魔力随选披萨(美利广场店),美利广场海棠花街113号3号楼比意格披萨店,"109.736054574,18.3814179049"
柔时的小板凳吧式火锅店(六合店),环龙池路时代广场3楼,"118.818352406,32.3332855384"
悠卷烧饼,文昌街大润发超市往北果唯伊水果店往里50米,"121.515196655,31.2979829254"
开心龙虾(大厂恒丰店),大厂毕洼路恒丰世家小区大门口,"116.955076449,39.8953163551"
何记花甲,葛关路625-5号,"118.760649728,32.2424604374"
芒可(美利广场店),葛关路816号,"118.755960906,32.2482749747"
阿牧龙虾排挡(大厂店),新华路121号,
老五烧烤(大厂店),大厂凤滨路74号,"116.955076449,39.8953163551"
金牛湖渔村,晓山路112号阿尔卡迪亚二期商业街内,"118.747413639,32.2285633583"
一樽牛排(荣盛时代广场店),龙池街道环龙池路荣盛时代广场3楼,"118.818196213,32.3339370886"
here or here,健民路阿卡商业街323-46号,"103.514112105,30.1979801152"
正宗马鞍小肠牛肉面(六合店),泰山路184-2号,"126.709467141,45.7542304099"
CoCo都可(大厂永利店),南京市六合区新华路500号永利购物中心1050商铺,"118.770130423,32.2361865065"
二牛龙虾(六合分店),雄州街道白果南路10号仁和商场对面，路西（二老太婆沙锅旁边）。,"118.857188623,32.3455547802"
麦当劳(南京六合龙津路店),专诸巷28号,"120.613152397,31.3191807699"
一鸣真鲜奶吧(玉桥市场店),欣乐路大厂区玉桥市场1楼,"118.757756864,32.2384186948"
老杆子coffee,新华路334号,
coco都可(凤南路店),大厂街道凤南街66号,"118.747302317,32.2073783353"
六一功夫龙虾(朝天街店),朝天街152号,"113.267063693,23.1302563877"
蒙自过桥米线,欣乐路181号,"118.757579029,32.2385081034"
巴弟鸡排(大厂华联店),新华路138号华联超市1楼,"114.481776516,38.0539159119"
神鲜炒饭,前街98号,"118.844000492,32.348323549"
尝鲜汤包馆,龙池翠洲门面房18号,"118.370036827,31.3398002104"
CoCo都可(六合紫晶店),南京市六合区雄州街道专诸巷30-22号,"118.849692214,32.3451339918"
猫空咖啡,紫晶广场4楼,"114.506404796,38.0607759872"
有家酸菜鱼(园西路店),草芳路573号,"118.753268505,32.2335664762"
克莉丝汀(紫晶广场店),环城南路1号紫晶广场,"118.849557877,32.3459067254"
小代卷饼,新华路398号永利美食城电梯入口处,"121.431495182,31.2100257459"
马鞍小肠牛肉面,龙池翠洲50幢5号,"118.82793231,32.3343072557"
风陵渡口串串(园东路店),园东路53号,"118.760478083,32.2297830736"
辣妹子川菜馆,园西路与新华路交叉口,"118.758443154,32.2311689381"
牛头馆,凤滨路178号,"120.293512839,31.6015802388"
东沟老鹅,园西路233号,"121.716871943,31.0381747801"
遇见串串 串串香火锅(玉桥店),毕洼西路219-221号,"118.759671452,32.2367347282"
the Frypan韩国炸鸡啤酒,龙津路金宁广场板门口9号,"118.848489882,32.3457005154"
大鼓米线(美利广场店),葛关路818号美利广场四楼,"118.756450865,32.2487005014"
优粮制粥,葛关路261号,"118.770586486,32.234601439"
取味老鸭汤粉丝馆(美利广场店),美利广场海棠花街一楼,"109.736054574,18.3814179049"
赤豆记(葛中路店),葛中路663号,"118.748648408,32.2407591805"
大饮食品,大厂扬村路48号,"116.955076449,39.8953163551"
茶公子与茶女仕(美利广场店),葛关路818号美利广场1楼海棠公园旁,"118.756450865,32.2487005014"
右希烘焙,泰山路工商银行斜对面130-1号,"119.595409983,39.9438129221"
家的味道(龙池店),观龙路10号38栋122室,"113.254886713,22.6801493259"
客福来酒店,秦苑路31-14号,"118.858061956,32.3524125432"
大脸鸡排(紫晶城店),雄州街道专诸巷30-24号,"118.849543145,32.3452138153"
大牌冒菜(美利广场店),葛关路美利广场海棠花街,"109.736054574,18.3814179049"
胡氏鸭血粉丝,大厂新华路新华6村巷子里,"116.955076449,39.8953163551"
常四汤包(大厂分店),大厂欣乐新村61幢101室,"116.955076449,39.8953163551"
侉子烧烤(盘金华府店),盘金华府44幢100室,"118.739407566,32.2074251897"
功夫龙虾,杨村一路206号,"118.763084215,32.2500842324"
记德住汤包馆(玉桥店),毕洼路238号,"118.758691064,32.2382172294"
麦穗堡(欣乐路店),欣乐路246号青春飞扬网咖东侧,"118.788928481,32.1091260208"
西伺烧烤(大厂玉桥店),毕洼西路253号,"118.758876142,32.237449075"
贝克汉堡(美利广场店),大厂葛关路818号美利广场1楼,"116.955076449,39.8953163551"
一樽牛排(大厂店),大厂长冲商业街18号,"116.955076449,39.8953163551"
虾与虾龙虾馆,旭东路268号,"118.760978826,32.2273300376"
赤豆记,十村长冲步行街,"104.75488769,31.4707878758"
金陵鸭血粉丝汤(美利广场店),葛关路818号兴地美利广场海棠花街,"109.736054574,18.3814179049"
小重庆勇子自助火锅,金宁广场前街基督教堂对面,"118.849117581,32.3474916708"
橙鱼落宴(六合店),环城南路2号紫晶城一区一号楼,"118.850658835,32.3447478634"
憨小二坛子焖肉,大厂葛关路818号美利广场一楼2-113外铺,"116.955076449,39.8953163551"
CoCo都可(六合时代广场店),环龙池路8号荣盛时代广场A2-1-1楼1-32号,"118.818196213,32.3339370886"
猫空咖啡(时代广场店),华欧大道1号荣盛时代广场4楼,"118.818196213,32.3339370886"
抖友小龙虾,双客路汇锦水岸城1-2号,"118.842332515,32.3444138285"
南台垦丁q蛋奶茶店,欣乐路245号,"118.756483192,32.2369977701"
悠仙美地(大厂金年华商场店),金年华商场3楼,"117.333412031,31.8907660892"
迪莱特(玉桥店),欣乐路181号,"118.757579029,32.2385081034"
秦都biangbiang面,雄州街道白果南路32号,"118.857065556,32.3453469961"
清真常玉兰盆牛肉,雄州街道文昌街玉鹏大酒店一侧向北过红绿灯十米,"118.844710621,32.3504958419"
食令料理,雄州街道桥西路华城名府,"118.84407289,32.3363635041"
二子烧烤,文昌街82-22号,"126.661408637,45.748589499"
柠檬鱼(金宁广场店),金宁广场板门口88号,"118.847211293,32.3459012209"
项氏六合一锅烧猪头肉,新华东路与潘营路交叉口南50米经久市场内,"118.772516053,32.2390874625"
古茗茶饮,葛中北路棠雅苑,"118.758147581,32.2503505668"
洲子大酒店,横梁镇兴镇路43号,"118.934793,32.3347060664"
九九鸭脖,板门口基督教堂旁,"118.847531405,32.3467467527"
东北炖(大厂店),大厂新华路138号鑫乐生活广场3楼,"116.955076449,39.8953163551"
星辰旋转自助小火锅,泰山路与白果路交口南行100米路南仁和翠苑,"118.856465408,32.3450068957"
